자치구,행정동_x,행정동_코드,월평균_총생활인구수,연령대0_평균,연령대10_평균,연령대20_평균,연령대30_평균,연령대40_평균,연령대50_평균,연령대60_평균,연령대70이상_평균,1인가구,2인가구,3인가구,4인가구,5인가구,6인가구,7인 이상 가구,연령대_100,연령대_0_거주인구수,연령대_10_거주인구수,연령대_20_거주인구수,연령대_30_거주인구수,연령대_40_거주인구수,연령대_50_거주인구수,연령대_60_거주인구수,연령대_70_거주인구수,연령대_80_거주인구수,연령대_90_거주인구수,행정동,유흥주점영업,단란주점,제과점영업,집단급식소,일반음식점,휴게음식점,연령대_2030_거주인구수_합,연령대_2030_거주인구수_평균,연령대_20_거주인구수_비율,연령대_30_거주인구수_비율,연령대_2030_거주인구수_비율,1인가구_비율,식품접객업,주점,주요경제활동인구_거주인구수,주요경제활동인구_거주인구수_평균,주요경제활동인구_생활인구수,주요경제활동인구_생활인구수_평균,PET예측량
중랑구,면목4동,11260540,12478467.572166666,925880.1002083332,941530.6074916666,1493355.19535,1974306.8771583333,1952848.6866666663,1939175.0927916665,1683121.618675,1568249.3965083333,2678,2240,1554,1049,259,45,18,4.833333333333333,957.8333333333334,1101.5833333333333,2291.1666666666665,2475.9166666666665,2713.25,3030.333333333333,2735.4166666666665,1671.8333333333333,528.6666666666666,66.33333333333333,면목4동,0.0,0.0,32.0,132.0,1853.0,348.0,4767.083333333333,4767.083333333333,0.13034903236206064,0.14085982761726862,0.27120885997932925,0.34145097539206937,2365.0,0.0,10510.666666666666,2627.6666666666665,7359685.851966666,1839921.4629916665,63.952671944875
중랑구,면목5동,11260550,7984826.934758333,562882.3705916667,617985.4744916667,915818.9632833332,1282736.2817,1278055.67835,1338427.9592583333,1004660.3694333332,984259.8377,1540,1665,1341,943,181,29,8,1.25,1236.75,814.0,1624.5833333333333,2449.75,2068.833333333333,2244.4166666666665,1783.75,902.25,326.4166666666667,30.916666666666668,면목5동,0.0,48.0,24.0,72.0,1019.0,230.0,4074.333333333333,4074.333333333333,0.12049198059272538,0.18169288296918945,0.3021848635619148,0.2698440511652357,1393.0,48.0,8387.583333333332,2096.895833333333,4815038.882591667,1203759.7206479167,38.961895809718754
중랑구,면목본동,11260565,20798061.125675,1191478.3633833334,1371431.7564,3038174.6787,3279122.7144000004,3041421.720766667,3690147.793575,2563171.556633333,2623112.531758333,6360,4292,2734,1760,374,86,20,6.833333333333333,1351.5,1710.75,4871.5,4795.833333333333,4491.583333333333,5712.5,4614.416666666667,2534.5,951.6666666666666,99.58333333333331,면목본동,12.0,144.0,127.0,144.0,4224.0,782.0,9667.333333333332,9667.333333333332,0.15643531502215755,0.1540054805078033,0.3104407955299608,0.4070139511071291,5433.0,156.0,19871.416666666664,4967.854166666666,13048866.907441668,3262216.726860417,135.27025090290627
중랑구,면목7동,11260570,14818849.232441666,929246.6542833336,976907.517925,1871556.653,2271149.6285916665,2239258.6032083333,2419157.732991667,2019680.7984416669,2091891.6387916664,3294,2768,1856,1217,259,67,18,2.833333333333333,1048.5833333333333,1108.1666666666667,2784.0,3047.6666666666665,2859.4166666666665,3511.6666666666665,3313.9166666666665,1771.6666666666667,629.0833333333334,85.5,면목7동,12.0,48.0,60.0,96.0,2145.0,330.0,5831.666666666666,5831.666666666666,0.13807811531308123,0.1511551973548254,0.28923331266790664,0.34750501107711784,2691.0,60.0,12202.749999999998,3050.6874999999995,8801122.617791668,2200280.654447917,77.72025981671877
중랑구,면목3.8동,11260575,14656472.567591667,811842.827925,1109170.505391667,2115438.352591667,2170794.473833333,2219726.999291667,2470081.0587833333,1843644.831275,1915773.519075,4347,3099,2085,1369,277,66,20,5.0,973.5833333333334,1309.75,3426.583333333333,3236.5,3136.833333333333,4242.166666666667,3775.75,2066.4166666666665,776.0833333333334,102.33333333333331,면목제3.8동,36.0,70.0,88.0,176.0,4182.0,838.0,6663.083333333333,6663.083333333333,0.14865226382080313,0.1404060561363932,0.28905831995719633,0.38595400870105656,5390.0,106.0,14042.083333333332,3510.520833333333,8976040.884499999,2244010.2211249997,92.670678316875
중랑구,상봉1동,11260580,13663823.895808334,1051674.8692583332,1217130.4113583334,1882389.5209666668,2182913.67135,1962560.9450833327,2169546.2355583333,1647639.910525,1549968.3273083337,2377,2578,2206,1851,331,68,13,2.333333333333333,1621.4166666666667,1750.8333333333333,3212.833333333333,3308.083333333333,3232.6666666666665,3916.0833333333335,3189.333333333333,1447.9166666666667,629.8333333333334,83.08333333333333,상봉1동,12.0,12.0,69.0,149.0,1673.0,769.0,6520.916666666666,6520.916666666666,0.14346581923321663,0.1477191115344971,0.29118493076771373,0.2522283531409168,2684.0,24.0,13669.666666666666,3417.4166666666665,8197410.372958332,2049352.593239583,63.00806389859375
중랑구,상봉2동,11260590,18104483.497591667,711770.4427,840795.663475,3404283.592525,3466638.519125,2701169.276508333,2959200.1459666663,2122441.0934083336,1898184.76,5309,2646,1344,758,163,38,9,9.75,707.4166666666666,701.0,3863.25,3977.0833333333335,2380.1666666666665,2830.4166666666665,2344.25,1237.1666666666667,449.25,60.41666666666666,상봉2동,135.0,217.0,48.0,99.0,5321.0,760.0,7840.333333333334,7840.333333333334,0.20814737655013874,0.21428058296890293,0.42242795951904166,0.517093600857115,6580.0,352.0,13050.916666666666,3262.7291666666665,12531291.534124998,3132822.8835312496,119.06201825296876
중랑구,중화1동,11260600,12450298.645958334,1198483.5789416668,1099530.92575,1563142.738433333,1838275.5476916663,1710559.2743416668,1873677.5940083333,1556156.5935416666,1610472.3843833331,2353,2407,1758,1266,254,60,19,1.9166666666666667,1096.6666666666667,1189.75,2589.75,2894.083333333333,2547.5,3005.0,2891.333333333333,1454.1666666666667,523.75,60.66666666666666,중화1동,0.0,0.0,24.0,186.0,1155.0,493.0,5483.833333333333,5483.833333333333,0.1418684805185912,0.15854009267079042,0.3004085731893816,0.28988542564987063,1858.0,0.0,11036.333333333332,2759.083333333333,6985655.154475,1746413.78861875,58.13818182928125
중랑구,중화2동,11260610,19100527.49665,1105824.32985,1186408.3745,2485782.077966667,2740444.299975,2692017.8605,3401627.041208334,2686645.34545,2801778.1682166667,5455,3256,1987,1131,282,52,19,6.75,942.75,1051.0833333333333,3378.333333333333,3359.9166666666665,3095.083333333333,4406.583333333333,3871.8333333333335,2021.8333333333333,833.4166666666666,82.41666666666667,중화2동,0.0,120.0,96.0,96.0,3930.0,617.0,6738.25,6738.25,0.1465654374548084,0.14576644974692698,0.2923318872017354,0.44779182400262685,4859.0,120.0,14239.916666666664,3559.979166666666,11319871.27965,2829967.8199125,116.50114229868751
중랑구,묵1동,11260620,19436947.351766665,1438353.000591667,1743990.5772,2538461.351075,2867118.0875833333,3082666.8163,2861918.5247166664,2418756.901858333,2485682.0638416666,3741,3588,3091,2406,593,107,34,14.083333333333334,2051.25,2801.083333333333,4512.583333333333,4388.75,5207.666666666667,5076.333333333333,4429.0,2379.75,958.3333333333334,116.66666666666669,묵1동,24.0,120.0,89.0,201.0,2501.0,768.0,8901.333333333332,8901.333333333332,0.1413030431129412,0.1374254356437194,0.27872847875666057,0.2758849557522124,3703.0,144.0,19185.333333333332,4796.333333333333,11350164.779675,2837541.19491875,93.34719292378125
중랑구,묵2동,11260630,13350988.826166669,867837.8934916666,914299.644375,1756263.6241666663,2121912.4475,2029990.6733583333,2213647.477325,1747064.5766166665,1699972.4891416666,3049,2268,1646,1055,261,64,13,4.666666666666667,922.8333333333334,1083.4166666666667,2447.6666666666665,2735.333333333333,2574.083333333333,2944.25,2748.9166666666665,1422.0833333333333,532.4166666666666,59.5,묵2동,24.0,168.0,36.0,96.0,2475.0,333.0,5183.0,5183.0,0.14006542617619286,0.1565268810025655,0.2965923071787584,0.36488750598372427,3132.0,192.0,10701.333333333332,2675.333333333333,8121814.2223499995,2030453.5555874999,71.8469783338125
중랑구,망우본동,11260655,26668518.256641667,1768827.740441667,2116657.015308333,3263145.026758333,3777784.417008333,3987457.13125,4664915.795241667,3728362.454416666,3361368.6692583333,4734,3518,2403,1682,406,93,24,9.5,1454.3333333333333,1747.3333333333333,3828.8333333333335,3865.9166666666665,3817.5,5172.666666666667,4820.5,2408.1666666666665,952.5,143.16666666666666,망우본동,15.0,228.0,109.0,345.0,4461.0,1162.0,7694.75,7694.75,0.13567600289388593,0.13699006334066646,0.2726660662345524,0.3681181959564541,6320.0,243.0,16684.916666666668,4171.229166666667,15693302.370258333,3923325.5925645833,123.11393388846875
중랑구,망우3동,11260660,9050104.651166666,532403.0298166667,701981.0481250001,1168773.903733333,1144419.4976666667,1289472.907941667,1634524.8708,1285929.1648416666,1292600.2204083332,2695,2045,1426,927,215,43,8,5.25,667.3333333333334,1009.1666666666666,2066.6666666666665,1875.8333333333333,2110.6666666666665,2961.333333333333,2593.6666666666665,1344.75,527.0833333333334,85.83333333333333,망우3동,0.0,24.0,61.0,142.0,1590.0,379.0,3942.5,3942.5,0.13554060479529542,0.1230249602396008,0.25856556503489625,0.3662182361733931,2196.0,24.0,9014.5,2253.625,5237191.180141667,1309297.7950354167,56.224091925531255
